drug,dose_nM,method,alpha
Trametinib (GSK1120212),84.04817774137396,original_loglinear,0.4824110157435929
Trametinib (GSK1120212),84.04817774137396,improved_hill,0.9075142744745235
Trametinib (GSK1120212),87.78013135972485,original_loglinear,0.48707365774812345
Trametinib (GSK1120212),87.78013135972485,improved_hill,0.9084730118983955
Trametinib (GSK1120212),91.67779324426061,original_loglinear,0.49173858234126727
Trametinib (GSK1120212),91.67779324426061,improved_hill,0.9094296077915858
Trametinib (GSK1120212),95.74852126495772,original_loglinear,0.49640569457493144
Trametinib (GSK1120212),95.74852126495772,improved_hill,0.9103840603239322
Trametinib (GSK1120212),100.0,original_loglinear,0.5010749033660212
Trametinib (GSK1120212),100.0,improved_hill,0.911336367713829
Trametinib (GSK1120212),104.44025524245698,original_loglinear,0.5057461213460835
Trametinib (GSK1120212),104.44025524245698,improved_hill,0.9122865282280678
Trametinib (GSK1120212),109.07766915109553,original_loglinear,0.5104192647162189
Trametinib (GSK1120212),109.07766915109553,improved_hill,0.9132345401816755
Trametinib (GSK1120212),113.92099607392682,original_loglinear,0.5150942531071298
Trametinib (GSK1120212),113.92099607392682,improved_hill,0.914180401937753
Trametinib (GSK1120212),118.97937907435858,original_loglinear,0.5197710094441651
Trametinib (GSK1120212),118.97937907435858,improved_hill,0.9151241119073095
Trametinib (GSK1120212),124.26236719115056,original_loglinear,0.5244494598172256
Trametinib (GSK1120212),124.26236719115056,improved_hill,0.9160656685490975
Trametinib (GSK1120212),129.77993346475662,original_loglinear,0.529129533355395
Trametinib (GSK1120212),129.77993346475662,improved_hill,0.9170050703694453
Trametinib (GSK1120212),135.54249376408254,original_loglinear,0.5338111621061583
Trametinib (GSK1120212),135.54249376408254,improved_hill,0.9179423159220891
Trametinib (GSK1120212),141.56092644919914,original_loglinear,0.5384942809190698
Trametinib (GSK1120212),141.56092644919914,improved_hill,0.918877403808001
Trametinib (GSK1120212),147.8465929071304,original_loglinear,0.5431788273337417
Trametinib (GSK1120212),147.8465929071304,improved_hill,0.919810332675219
Trametinib (GSK1120212),154.41135899948313,original_loglinear,0.5478647414720138
Trametinib (GSK1120212),154.41135899948313,improved_hill,0.9207411012186738
Trametinib (GSK1120212),161.2676174624066,original_loglinear,0.5525519659341787
Trametinib (GSK1120212),161.2676174624066,improved_hill,0.9216697081800135
Trametinib (GSK1120212),168.4283113011666,original_loglinear,0.5572404456991273
Trametinib (GSK1120212),168.4283113011666,improved_hill,0.9225961523474282
Trametinib (GSK1120212),175.9069582234984,original_loglinear,0.5619301280282916
Trametinib (GSK1120212),175.9069582234984,improved_hill,0.9235204325554737
Trametinib (GSK1120212),183.71767615786374,original_loglinear,0.5666209623732575
Trametinib (GSK1120212),183.71767615786374,improved_hill,0.9244425476848913
Trametinib (GSK1120212),191.87520990478325,original_loglinear,0.5713129002869264
Trametinib (GSK1120212),191.87520990478325,improved_hill,0.9253624966624299
Trametinib (GSK1120212),200.39495897155572,original_loglinear,0.5760058953381031
Trametinib (GSK1120212),200.39495897155572,improved_hill,0.9262802784606635
Trametinib (GSK1120212),209.29300664290977,original_loglinear,0.5806999030293944
Trametinib (GSK1120212),209.29300664290977,improved_hill,0.9271958920978093
Trametinib (GSK1120212),218.5861503424672,original_loglinear,0.5853948807183044
Trametinib (GSK1120212),218.5861503424672,improved_hill,0.9281093366375441
Trametinib (GSK1120212),228.29193334233327,original_loglinear,0.5900907875414122
Trametinib (GSK1120212),228.29193334233327,improved_hill,0.9290206111888205
Trametinib (GSK1120212),238.42867788067264,original_loglinear,0.5947875843415249
Trametinib (GSK1120212),238.42867788067264,improved_hill,0.9299297149056789
Trametinib (GSK1120212),249.0155197497901,original_loglinear,0.5994852335976981
Trametinib (GSK1120212),249.0155197497901,improved_hill,0.9308366469870618
Trametinib (GSK1120212),260.0724444200114,original_loglinear,0.6041836993580224
Trametinib (GSK1120212),260.0724444200114,improved_hill,0.9317414066766249
Trametinib (GSK1120212),271.6203247675567,original_loglinear,0.6088829471750742
Trametinib (GSK1120212),271.6203247675567,improved_hill,0.9326439932625475
Trametinib (GSK1120212),283.68096047762685,original_loglinear,0.6135829440439333
Trametinib (GSK1120212),283.68096047762685,improved_hill,0.9335444060773428
Trametinib (GSK1120212),296.27711919708696,original_loglinear,0.618283658342673
Trametinib (GSK1120212),296.27711919708696,improved_hill,0.934442644497665
Trametinib (GSK1120212),309.4325795144359,original_loglinear,0.6229850597752304
Trametinib (GSK1120212),309.4325795144359,improved_hill,0.9353387079441164
Trametinib (GSK1120212),323.17217584819514,original_loglinear,0.6276871193165696
Trametinib (GSK1120212),323.17217584819514,improved_hill,0.9362325958810552
Trametinib (GSK1120212),337.52184532845695,original_loglinear,0.6323898091600486
Trametinib (GSK1120212),337.52184532845695,improved_hill,0.937124307816399
Trametinib (GSK1120212),352.5086767600913,original_loglinear,0.637093102666909
Trametinib (GSK1120212),352.5086767600913,improved_hill,0.9380138433014292
Trametinib (GSK1120212),368.1609617600467,original_loglinear,0.6417969743178067
Trametinib (GSK1120212),368.1609617600467,improved_hill,0.9389012019305946
Trametinib (GSK1120212),384.5082481652768,original_loglinear,0.6465013996663066
Trametinib (GSK1120212),384.5082481652768,improved_hill,0.9397863833413127
Trametinib (GSK1120212),401.58139581211503,original_loglinear,0.6512063552942633
Trametinib (GSK1120212),401.58139581211503,improved_hill,0.9406693872137722
Trametinib (GSK1120212),419.41263479239444,original_loglinear,0.655911818769018
Trametinib (GSK1120212),419.41263479239444,improved_hill,0.9415502132707316
Trametinib (GSK1120212),438.0356262962902,original_loglinear,0.6606177686023387
Trametinib (GSK1120212),438.0356262962902,improved_hill,0.9424288612773198
Trametinib (GSK1120212),457.4855261567401,original_loglinear,0.6653241842110381
Trametinib (GSK1120212),457.4855261567401,improved_hill,0.9433053310408333
Trametinib (GSK1120212),477.7990512153967,original_loglinear,0.6700310458792016
Trametinib (GSK1120212),477.7990512153967,improved_hill,0.9441796224105351
Trametinib (GSK1120212),499.01454863539806,original_loglinear,0.6747383347219619
Trametinib (GSK1120212),499.01454863539806,improved_hill,0.9450517352774503
Trametinib (GSK1120212),521.1720682918038,original_loglinear,0.6794460326507619
Trametinib (GSK1120212),521.1720682918038,improved_hill,0.9459216695741623
Trametinib (GSK1120212),544.3134383763517,original_loglinear,0.6841541223400446
Trametinib (GSK1120212),544.3134383763517,improved_hill,0.946789425274608
Trametinib (GSK1120212),568.4823443592555,original_loglinear,0.6888625871953141
Trametinib (GSK1120212),568.4823443592555,improved_hill,0.9476550023938717
Trametinib (GSK1120212),593.7244114571097,original_loglinear,0.6935714113225127
Trametinib (GSK1120212),593.7244114571097,improved_hill,0.9485184009879782
Trametinib (GSK1120212),620.0872907625803,original_loglinear,0.6982805794986631
Trametinib (GSK1120212),620.0872907625803,improved_hill,0.9493796211536869
Trametinib (GSK1120212),647.6207491984753,original_loglinear,0.7029900771437227
Trametinib (GSK1120212),647.6207491984753,improved_hill,0.9502386630282821
Trametinib (GSK1120212),676.3767634659991,original_loglinear,0.7076998902936039
Trametinib (GSK1120212),676.3767634659991,improved_hill,0.9510955267893647
Trametinib (GSK1120212),706.409618164559,original_loglinear,0.7124100055743108
Trametinib (GSK1120212),706.409618164559,improved_hill,0.9519502126546435
Trametinib (GSK1120212),737.7760082683312,original_loglinear,0.7171204101771494
Trametinib (GSK1120212),737.7760082683312,improved_hill,0.952802720881724
Trametinib (GSK1120212),770.5351461530549,original_loglinear,0.721831091834967
Trametinib (GSK1120212),770.5351461530549,improved_hill,0.953653051767898
Trametinib (GSK1120212),804.7488733750887,original_loglinear,0.726542038799379
Trametinib (GSK1120212),804.7488733750887,improved_hill,0.9545012056499327
Trametinib (GSK1120212),840.4817774137397,original_loglinear,0.7312532398189435
Trametinib (GSK1120212),840.4817774137397,improved_hill,0.9553471829038569
Trametinib (GSK1120212),877.801313597249,original_loglinear,0.7359646841182441
Trametinib (GSK1120212),877.801313597249,improved_hill,0.9561909839447505
Trametinib (GSK1120212),916.7779324426061,original_loglinear,0.7406763613778449
Trametinib (GSK1120212),916.7779324426061,improved_hill,0.9570326092265296
Trametinib (GSK1120212),957.4852126495767,original_loglinear,0.7453882617150822
Trametinib (GSK1120212),957.4852126495767,improved_hill,0.957872059241733
Trametinib (GSK1120212),1000.0,original_loglinear,0.7501003756656573
Trametinib (GSK1120212),1000.0,improved_hill,0.9587093345213087
Trametinib (GSK1120212),1044.4025524245687,original_loglinear,0.7548126941659987
Trametinib (GSK1120212),1044.4025524245687,improved_hill,0.959544435634397
Trametinib (GSK1120212),1090.7766915109553,original_loglinear,0.7595252085363623
Trametinib (GSK1120212),1090.7766915109553,improved_hill,0.960377363188117
Trametinib (GSK1120212),1139.2099607392681,original_loglinear,0.7642379104646378
Trametinib (GSK1120212),1139.2099607392681,improved_hill,0.9612081178273497
Trametinib (GSK1120212),1189.7937907435858,original_loglinear,0.7689507919908344
Trametinib (GSK1120212),1189.7937907435858,improved_hill,0.9620367002345221
Trametinib (GSK1120212),1242.6236719115043,original_loglinear,0.773663845492215
Trametinib (GSK1120212),1242.6236719115043,improved_hill,0.9628631111293886
Trametinib (GSK1120212),1297.7993346475664,original_loglinear,0.7783770636690555
Trametinib (GSK1120212),1297.7993346475664,improved_hill,0.9636873512688167
Trametinib (GSK1120212),1355.4249376408254,original_loglinear,0.7830904395309999
Trametinib (GSK1120212),1355.4249376408254,improved_hill,0.964509421446566
Trametinib (GSK1120212),1415.6092644919916,original_loglinear,0.7878039663839892
Trametinib (GSK1120212),1415.6092644919916,improved_hill,0.9653293224930726
Trametinib (GSK1120212),1478.4659290713025,original_loglinear,0.7925176378177384
Trametinib (GSK1120212),1478.4659290713025,improved_hill,0.9661470552752286
Trametinib (GSK1120212),1544.1135899948315,original_loglinear,0.7972314476937411
Trametinib (GSK1120212),1544.1135899948315,improved_hill,0.9669626206961642
Trametinib (GSK1120212),1612.676174624066,original_loglinear,0.8019453901337764
Trametinib (GSK1120212),1612.676174624066,improved_hill,0.9677760196950291
Trametinib (GSK1120212),1684.283113011666,original_loglinear,0.8066594595089014
Trametinib (GSK1120212),1684.283113011666,improved_hill,0.9685872532467705
Trametinib (GSK1120212),1759.0695822349824,original_loglinear,0.8113736504289052
Trametinib (GSK1120212),1759.0695822349824,improved_hill,0.969396322361916
Trametinib (GSK1120212),1837.1767615786375,original_loglinear,0.8160879577322079
Trametinib (GSK1120212),1837.1767615786375,improved_hill,0.9702032280863506
Trametinib (GSK1120212),1918.7520990478324,original_loglinear,0.8208023764761843
Trametinib (GSK1120212),1918.7520990478324,improved_hill,0.9710079715010987
Trametinib (GSK1120212),2003.9495897155573,original_loglinear,0.8255169019278965
Trametinib (GSK1120212),2003.9495897155573,improved_hill,0.9718105537221012
Trametinib (GSK1120212),2092.9300664290954,original_loglinear,0.8302315295552151
Trametinib (GSK1120212),2092.9300664290954,improved_hill,0.9726109758999962
Trametinib (GSK1120212),2185.861503424672,original_loglinear,0.8349462550183173
Trametinib (GSK1120212),2185.861503424672,improved_hill,0.9734092392198961
Trametinib (GSK1120212),2282.919333423333,original_loglinear,0.8396610741615413
Trametinib (GSK1120212),2282.919333423333,improved_hill,0.9742053449011668
Trametinib (GSK1120212),2384.2867788067265,original_loglinear,0.8443759830055861
Trametinib (GSK1120212),2384.2867788067265,improved_hill,0.9749992941972065
Trametinib (GSK1120212),2490.1551974978984,original_loglinear,0.8490909777400394
Trametinib (GSK1120212),2490.1551974978984,improved_hill,0.9757910883952222
Trametinib (GSK1120212),2600.724444200114,original_loglinear,0.853806054716222
Trametinib (GSK1120212),2600.724444200114,improved_hill,0.9765807288160099
Trametinib (GSK1120212),2716.20324767557,original_loglinear,0.8585212104403332
Trametinib (GSK1120212),2716.20324767557,improved_hill,0.9773682168137302
Trametinib (GSK1120212),2836.8096047762683,original_loglinear,0.8632364415668871
Trametinib (GSK1120212),2836.8096047762683,improved_hill,0.9781535537756869
Trametinib (GSK1120212),2962.77119197087,original_loglinear,0.8679517448924253
Trametinib (GSK1120212),2962.77119197087,improved_hill,0.9789367411221044
Trametinib (GSK1120212),3094.325795144359,original_loglinear,0.8726671173494953
Trametinib (GSK1120212),3094.325795144359,improved_hill,0.9797177803059047
Trametinib (GSK1120212),3231.721758481955,original_loglinear,0.8773825560008854
Trametinib (GSK1120212),3231.721758481955,improved_hill,0.980496672812486
Trametinib (GSK1120212),3375.2184532845695,original_loglinear,0.8820980580340995
Trametinib (GSK1120212),3375.2184532845695,improved_hill,0.9812734201594971
Trametinib (GSK1120212),3525.0867676009134,original_loglinear,0.8868136207560703
Trametinib (GSK1120212),3525.0867676009134,improved_hill,0.9820480238966186
Trametinib (GSK1120212),3681.6096176004667,original_loglinear,0.8915292415880919
Trametinib (GSK1120212),3681.6096176004667,improved_hill,0.9828204856053355
Trametinib (GSK1120212),3845.082481652772,original_loglinear,0.8962449180609707
Trametinib (GSK1120212),3845.082481652772,improved_hill,0.9835908068987177
Trametinib (GSK1120212),4015.8139581211503,original_loglinear,0.9009606478103779
Trametinib (GSK1120212),4015.8139581211503,improved_hill,0.9843589894211952
Trametinib (GSK1120212),4194.126347923944,original_loglinear,0.9056764285724014
Trametinib (GSK1120212),4194.126347923944,improved_hill,0.985125034848336
Trametinib (GSK1120212),4380.356262962902,original_loglinear,0.9103922581792855
Trametinib (GSK1120212),4380.356262962902,improved_hill,0.9858889448866228
Trametinib (GSK1120212),4574.855261567406,original_loglinear,0.9151081345553496
Trametinib (GSK1120212),4574.855261567406,improved_hill,0.9866507212732297
Trametinib (GSK1120212),4777.990512153967,original_loglinear,0.9198240557130812
Trametinib (GSK1120212),4777.990512153967,improved_hill,0.9874103657758
Trametinib (GSK1120212),4990.145486353981,original_loglinear,0.9245400197493948
Trametinib (GSK1120212),4990.145486353981,improved_hill,0.988167880192223
Trametinib (GSK1120212),5211.720682918039,original_loglinear,0.9292560248420472
Trametinib (GSK1120212),5211.720682918039,improved_hill,0.9889232663504107
Trametinib (GSK1120212),5443.134383763522,original_loglinear,0.9339720692462068
Trametinib (GSK1120212),5443.134383763522,improved_hill,0.9896765261080761
Trametinib (GSK1120212),5684.823443592555,original_loglinear,0.9386881512911678
Trametinib (GSK1120212),5684.823443592555,improved_hill,0.9904276613525101
Trametinib (GSK1120212),5937.244114571097,original_loglinear,0.9434042693772025
Trametinib (GSK1120212),5937.244114571097,improved_hill,0.9911766740003585
Trametinib (GSK1120212),6200.872907625803,original_loglinear,0.9481204219725484
Trametinib (GSK1120212),6200.872907625803,improved_hill,0.991923565997401
Trametinib (GSK1120212),6476.207491984753,original_loglinear,0.9528366076105235
Trametinib (GSK1120212),6476.207491984753,improved_hill,0.9926683393183267
Trametinib (GSK1120212),6763.767634659991,original_loglinear,0.9575528248867609
Trametinib (GSK1120212),6763.767634659991,improved_hill,0.9934109959665144
Trametinib (GSK1120212),7064.09618164559,original_loglinear,0.9622690724565645
Trametinib (GSK1120212),7064.09618164559,improved_hill,0.9941515379738096
Trametinib (GSK1120212),7377.760082683305,original_loglinear,0.9669853490323747
Trametinib (GSK1120212),7377.760082683305,improved_hill,0.9948899674003019
Trametinib (GSK1120212),7705.351461530549,original_loglinear,0.9717016533813416
Trametinib (GSK1120212),7705.351461530549,improved_hill,0.9956262863341049
Trametinib (GSK1120212),8047.488733750887,original_loglinear,0.9764179843230021
Trametinib (GSK1120212),8047.488733750887,improved_hill,0.996360496891134
Trametinib (GSK1120212),8404.817774137397,original_loglinear,0.9811343407270544
Trametinib (GSK1120212),8404.817774137397,improved_hill,0.9970926012148855
Trametinib (GSK1120212),8778.01313597248,original_loglinear,0.9858507215112279
Trametinib (GSK1120212),8778.01313597248,improved_hill,0.9978226014762154
Trametinib (GSK1120212),9167.779324426061,original_loglinear,0.9905671256392435
Trametinib (GSK1120212),9167.779324426061,improved_hill,0.9985504998731187
Trametinib (GSK1120212),9574.852126495767,original_loglinear,0.9952835521188591
Trametinib (GSK1120212),9574.852126495767,improved_hill,0.9992762986305093
Trametinib (GSK1120212),10000.0,original_loglinear,1.0
Trametinib (GSK1120212),10000.0,improved_hill,1.0
