cell_id,UMAP1,UMAP2,cell_line,perturbation,dose_value,dose_unit,time,condition,source
C06_F10_RT_BC_231_Lig_BC_7-1,9.053172,-0.47580364,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D11_F10_RT_BC_230_Lig_BC_370-1,9.620658,-1.80861,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E10_E09_RT_BC_342_Lig_BC_182-1,10.015423,-2.1187437,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A02_F10_RT_BC_48_Lig_BC_201-1,7.159936,-2.67997,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C01_E09_RT_BC_78_Lig_BC_352-1,8.534468,-0.88937587,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G10_F10_RT_BC_217_Lig_BC_224-1,10.506498,-1.7972715,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H02_F10_RT_BC_3_Lig_BC_17-1,9.584327,-1.535372,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D05_E09_RT_BC_306_Lig_BC_2-1,9.7586975,-1.9628454,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E07_F10_RT_BC_137_Lig_BC_150-1,9.718293,0.103149146,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D09_F10_RT_BC_53_Lig_BC_376-1,10.471983,-1.4513429,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F08_E09_RT_BC_29_Lig_BC_133-1,10.766984,-1.1166004,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C06_E09_RT_BC_29_Lig_BC_6-1,11.085346,-1.2737845,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B12_E09_RT_BC_9_Lig_BC_331-1,9.349612,-2.0440452,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C06_E09_RT_BC_229_Lig_BC_232-1,7.6860948,0.7357427,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C05_E09_RT_BC_314_Lig_BC_63-1,10.027214,0.7908324,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D04_E09_RT_BC_295_Lig_BC_104-1,9.673963,-0.6253841,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H12_F10_RT_BC_295_Lig_BC_281-1,9.423065,-1.6522685,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B09_F10_RT_BC_167_Lig_BC_332-1,11.071359,-0.56828314,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F06_F10_RT_BC_354_Lig_BC_299-1,7.22074,-2.594755,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F11_F10_RT_BC_379_Lig_BC_278-1,8.969295,-1.180886,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C01_E09_RT_BC_158_Lig_BC_147-1,10.573537,-0.9288672,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F05_F10_RT_BC_325_Lig_BC_25-1,9.451785,-2.118615,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C08_F10_RT_BC_317_Lig_BC_144-1,8.168912,-2.6487522,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E06_F10_RT_BC_273_Lig_BC_123-1,9.41199,-0.83693707,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A02_E09_RT_BC_303_Lig_BC_157-1,6.299949,-0.73996776,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G05_E09_RT_BC_249_Lig_BC_185-1,7.239567,-2.9115577,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C02_F10_RT_BC_222_Lig_BC_275-1,9.6674795,-1.3149782,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A11_F10_RT_BC_31_Lig_BC_279-1,9.744038,-0.87638664,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H09_F10_RT_BC_231_Lig_BC_113-1,7.0231953,-0.12122805,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F09_E09_RT_BC_193_Lig_BC_64-1,8.340724,-1.7515552,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B02_F10_RT_BC_164_Lig_BC_170-1,7.176199,-2.239385,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F12_E09_RT_BC_157_Lig_BC_363-1,10.408071,-0.94158554,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C08_E09_RT_BC_358_Lig_BC_164-1,7.978469,-0.8338463,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C09_F10_RT_BC_174_Lig_BC_64-1,10.531837,-1.5168011,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D10_E09_RT_BC_127_Lig_BC_135-1,8.556637,-2.2605736,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G10_F10_RT_BC_127_Lig_BC_261-1,5.8441224,-1.9605314,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F09_E09_RT_BC_63_Lig_BC_252-1,7.2639203,2.3932414,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C06_F10_RT_BC_255_Lig_BC_249-1,9.983077,0.4854278,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F05_E09_RT_BC_66_Lig_BC_352-1,7.047013,-1.5530437,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D06_F10_RT_BC_159_Lig_BC_319-1,8.140895,-1.2012041,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F09_F10_RT_BC_329_Lig_BC_64-1,7.90292,-2.2440815,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H10_F10_RT_BC_52_Lig_BC_61-1,10.2135515,-1.6864452,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B03_E09_RT_BC_76_Lig_BC_364-1,11.227095,-0.88021314,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D08_F10_RT_BC_87_Lig_BC_40-1,9.44479,-1.8477799,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F03_E09_RT_BC_140_Lig_BC_310-1,6.676357,-2.1216009,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D04_F10_RT_BC_301_Lig_BC_221-1,5.7531633,-4.179155,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C12_E09_RT_BC_201_Lig_BC_241-1,8.564548,-0.77040726,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F08_E09_RT_BC_116_Lig_BC_237-1,11.033782,2.5511081,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E12_F10_RT_BC_159_Lig_BC_18-1,10.2018,-1.4682654,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E08_E09_RT_BC_108_Lig_BC_223-1,7.401054,-0.43026996,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C12_F10_RT_BC_123_Lig_BC_236-1,7.882066,-1.1247108,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E04_F10_RT_BC_260_Lig_BC_158-1,11.082739,-0.9210845,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G11_E09_RT_BC_326_Lig_BC_288-1,10.602456,-0.9310893,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H02_F10_RT_BC_5_Lig_BC_356-1,9.801527,-0.8062535,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H04_F10_RT_BC_128_Lig_BC_231-1,6.8747344,-0.19564936,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A08_F10_RT_BC_238_Lig_BC_51-1,8.836152,-2.2922292,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F03_E09_RT_BC_27_Lig_BC_223-1,9.232541,-0.4554187,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A08_F10_RT_BC_170_Lig_BC_243-1,10.229652,-1.36891,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A10_F10_RT_BC_76_Lig_BC_144-1,8.046845,-4.0985646,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F05_E09_RT_BC_199_Lig_BC_109-1,7.0091286,-0.66630435,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D05_F10_RT_BC_301_Lig_BC_180-1,9.82589,-0.72081625,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H07_F10_RT_BC_18_Lig_BC_10-1,11.309199,-1.9870329,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H09_F10_RT_BC_311_Lig_BC_13-1,7.355902,-2.5929136,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A02_E09_RT_BC_68_Lig_BC_38-1,6.113091,-1.1177993,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D12_F10_RT_BC_45_Lig_BC_248-1,8.566926,-0.74526554,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C10_F10_RT_BC_185_Lig_BC_96-1,7.6588397,2.7671647,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C12_F10_RT_BC_164_Lig_BC_143-1,9.758581,-1.8092139,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F11_F10_RT_BC_279_Lig_BC_177-1,10.729988,-1.7188247,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G08_F10_RT_BC_70_Lig_BC_14-1,8.03991,-0.50079477,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F09_E09_RT_BC_8_Lig_BC_159-1,3.5731409,-0.6058783,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E11_F10_RT_BC_15_Lig_BC_147-1,9.083438,-2.1980302,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G12_F10_RT_BC_351_Lig_BC_16-1,7.1663103,-0.046844568,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F10_F10_RT_BC_139_Lig_BC_162-1,7.352852,2.7109382,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G03_E09_RT_BC_357_Lig_BC_311-1,7.795878,0.67464226,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G03_F10_RT_BC_338_Lig_BC_306-1,7.5532007,-3.8933346,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A12_E09_RT_BC_14_Lig_BC_107-1,9.934909,-1.9442304,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G08_F10_RT_BC_267_Lig_BC_205-1,8.769117,-2.2240968,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C12_F10_RT_BC_288_Lig_BC_227-1,7.1251106,-4.332735,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F12_E09_RT_BC_106_Lig_BC_197-1,11.037519,-1.1598736,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H09_E09_RT_BC_80_Lig_BC_340-1,7.261302,-1.4471241,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B12_F10_RT_BC_367_Lig_BC_101-1,8.568111,-2.1949205,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F05_F10_RT_BC_357_Lig_BC_228-1,7.1174016,-0.7998959,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G05_F10_RT_BC_37_Lig_BC_361-1,9.016956,1.6519378,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E01_E09_RT_BC_17_Lig_BC_67-1,5.8321676,1.6891263,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D01_F10_RT_BC_71_Lig_BC_383-1,6.326582,-1.7642407,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E06_E09_RT_BC_371_Lig_BC_284-1,8.621427,-1.9719713,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H05_E09_RT_BC_302_Lig_BC_300-1,10.767085,0.5880893,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B11_F10_RT_BC_162_Lig_BC_356-1,9.807939,0.67819095,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A03_F10_RT_BC_51_Lig_BC_119-1,9.807043,-1.7185514,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D01_F10_RT_BC_373_Lig_BC_256-1,10.347459,-1.747452,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F09_E09_RT_BC_175_Lig_BC_339-1,10.352564,-0.762254,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B01_E09_RT_BC_160_Lig_BC_318-1,5.695148,1.1194155,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H05_E09_RT_BC_50_Lig_BC_178-1,6.9221363,-2.4259644,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E01_E09_RT_BC_180_Lig_BC_173-1,8.984967,0.1880245,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A09_F10_RT_BC_115_Lig_BC_221-1,8.770201,-2.80045,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G03_E09_RT_BC_274_Lig_BC_177-1,10.187067,0.9398814,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E07_E09_RT_BC_53_Lig_BC_113-1,9.587216,-1.511275,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F05_E09_RT_BC_242_Lig_BC_295-1,9.425021,-1.3580947,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F01_F10_RT_BC_151_Lig_BC_238-1,9.356109,-0.47177398,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G02_E09_RT_BC_90_Lig_BC_308-1,10.438466,-0.4503384,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F02_F10_RT_BC_211_Lig_BC_73-1,9.732422,-1.2063774,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D04_F10_RT_BC_142_Lig_BC_377-1,4.800179,0.32649562,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C01_F10_RT_BC_337_Lig_BC_95-1,10.265304,-1.706664,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F07_E09_RT_BC_67_Lig_BC_40-1,9.912379,-0.72842413,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A07_F10_RT_BC_97_Lig_BC_209-1,11.749021,2.2966616,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F07_E09_RT_BC_212_Lig_BC_123-1,1.7798795,1.3227099,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F03_E09_RT_BC_342_Lig_BC_191-1,10.157156,-1.4334142,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D07_F10_RT_BC_25_Lig_BC_202-1,8.596311,-1.8401942,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H09_E09_RT_BC_98_Lig_BC_90-1,8.346617,1.4327266,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F12_F10_RT_BC_256_Lig_BC_339-1,9.941231,0.8151614,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H02_E09_RT_BC_77_Lig_BC_364-1,5.3693175,-1.9816126,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H11_E09_RT_BC_264_Lig_BC_34-1,11.252305,-0.7960627,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F03_E09_RT_BC_113_Lig_BC_215-1,3.899621,-0.10729402,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H11_F10_RT_BC_211_Lig_BC_130-1,9.679386,-0.6478253,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
A10_E09_RT_BC_20_Lig_BC_54-1,5.544624,-0.28705743,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F05_E09_RT_BC_186_Lig_BC_219-1,10.566258,-1.2739848,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E04_F10_RT_BC_328_Lig_BC_50-1,6.28279,0.6068246,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E11_F10_RT_BC_242_Lig_BC_294-1,6.4430676,-4.307388,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
C02_F10_RT_BC_149_Lig_BC_39-1,7.3305354,-2.0626707,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E09_F10_RT_BC_191_Lig_BC_143-1,12.40979,-1.0678668,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E09_F10_RT_BC_52_Lig_BC_87-1,9.077223,-1.1949662,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B06_E09_RT_BC_363_Lig_BC_179-1,8.965311,-1.1957963,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F05_F10_RT_BC_39_Lig_BC_99-1,9.309314,-0.12627573,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B07_E09_RT_BC_194_Lig_BC_208-1,4.923873,-2.2924025,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E12_E09_RT_BC_161_Lig_BC_99-1,10.28692,-1.1748707,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
C02_E09_RT_BC_242_Lig_BC_219-1,4.826861,-2.145935,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H09_E09_RT_BC_210_Lig_BC_311-1,10.839926,-0.83966476,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
A06_E09_RT_BC_255_Lig_BC_319-1,8.554285,-1.5682554,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F07_E09_RT_BC_200_Lig_BC_5-1,8.76121,0.47557682,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E12_E09_RT_BC_236_Lig_BC_202-1,11.227641,-0.6926738,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
D01_E09_RT_BC_126_Lig_BC_24-1,8.92483,-2.2215989,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
A09_F10_RT_BC_291_Lig_BC_351-1,8.475287,-2.0692163,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H03_F10_RT_BC_300_Lig_BC_275-1,8.417088,-3.3285778,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E12_E09_RT_BC_326_Lig_BC_134-1,8.996311,-1.7029437,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B07_E09_RT_BC_269_Lig_BC_206-1,7.719683,-1.5818087,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
G02_F10_RT_BC_16_Lig_BC_43-1,8.070719,-2.3680055,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
G02_E09_RT_BC_92_Lig_BC_222-1,9.586671,-0.8245976,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
D02_F10_RT_BC_151_Lig_BC_261-1,9.935986,0.6096306,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
A07_F10_RT_BC_15_Lig_BC_53-1,10.557522,-0.81678635,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F11_E09_RT_BC_51_Lig_BC_48-1,8.8070345,-1.444172,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
D07_F10_RT_BC_352_Lig_BC_30-1,10.234445,-1.2976146,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B02_E09_RT_BC_320_Lig_BC_339-1,9.829373,-1.5814571,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E10_E09_RT_BC_114_Lig_BC_274-1,8.772283,-2.0570116,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E11_F10_RT_BC_102_Lig_BC_15-1,9.776504,-1.3739268,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
G07_E09_RT_BC_297_Lig_BC_355-1,7.720549,-1.752934,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
G05_F10_RT_BC_213_Lig_BC_118-1,10.339522,-0.44449154,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E10_E09_RT_BC_331_Lig_BC_198-1,6.465331,-1.7601149,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F06_F10_RT_BC_355_Lig_BC_63-1,8.018117,-2.7293482,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
G12_F10_RT_BC_353_Lig_BC_10-1,9.099282,-0.8800382,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B03_E09_RT_BC_103_Lig_BC_195-1,5.1111655,-0.97083193,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B07_F10_RT_BC_302_Lig_BC_132-1,7.4487314,-0.15241422,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H05_F10_RT_BC_210_Lig_BC_350-1,9.376705,-1.4248326,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
G03_F10_RT_BC_169_Lig_BC_261-1,3.6461084,-2.040787,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
C07_E09_RT_BC_150_Lig_BC_224-1,9.763403,-0.8137831,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
C12_F10_RT_BC_148_Lig_BC_17-1,9.103596,-2.1285107,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F02_F10_RT_BC_152_Lig_BC_264-1,11.330742,-1.3627584,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
D08_F10_RT_BC_321_Lig_BC_34-1,7.474938,-1.6385363,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
E01_F10_RT_BC_102_Lig_BC_114-1,6.508724,-0.3603924,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B05_F10_RT_BC_98_Lig_BC_40-1,8.323948,-1.9726611,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H05_E09_RT_BC_104_Lig_BC_337-1,11.015573,-0.46304953,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
C05_F10_RT_BC_356_Lig_BC_86-1,5.0422087,-2.9451847,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
H01_F10_RT_BC_196_Lig_BC_199-1,6.516323,0.34950277,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
B06_E09_RT_BC_71_Lig_BC_169-1,8.662495,-1.5625492,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
G04_E09_RT_BC_48_Lig_BC_199-1,9.235405,-0.55967575,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
F03_F10_RT_BC_5_Lig_BC_210-1,7.7935877,-0.9991514,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
C03_F10_RT_BC_137_Lig_BC_15-1,9.97306,-1.934522,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,true
